1 1 0 22.080000 0.830000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2.165000 0 1 0 1 0.000000 1 0 1 0 0 128.000000 0.000000 
1 1 0 29.920000 1.835000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4.335000 1 0 0 1 0.000000 0 1 1 0 0 260.000000 200.000000 
1 0 1 38.250000 6.000000 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.000000 1 0 0 1 0.000000 1 0 1 0 0 0.000000 0.000000 
1 1 0 48.080000 6.040000 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.040000 0 1 0 1 0.000000 0 1 1 0 0 0.000000 2690.000000 
1 0 1 45.830000 10.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5.000000 1 0 1 0 7.000000 1 0 1 0 0 0.000000 0.000000 
1 1 0 36.670000 4.415000 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.250000 1 0 1 0 10.000000 1 0 1 0 0 320.000000 0.000000 
1 1 0 28.250000 0.875000 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.960000 1 0 1 0 3.000000 1 0 1 0 0 396.000000 0.000000 
1 0 1 23.250000 5.875000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3.170000 1 0 1 0 10.000000 0 1 1 0 0 120.000000 245.000000 
1 1 0 21.830000 0.250000 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.665000 1 0 0 1 0.000000 1 0 1 0 0 0.000000 0.000000 
1 0 1 19.170000 8.585000 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.750000 1 0 1 0 7.000000 0 1 1 0 0 96.000000 0.000000 
1 1 0 25.000000 11.250000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2.500000 1 0 1 0 17.000000 0 1 1 0 0 200.000000 1208.000000 
1 1 0 23.250000 1.000000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.835000 1 0 0 1 0.000000 0 1 0 0 1 300.000000 0.000000 
1 0 1 47.750000 8.000000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 7.875000 1 0 1 0 6.000000 1 0 1 0 0 0.000000 1260.000000 
1 0 1 27.420000 14.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 3.085000 1 0 1 0 1.000000 0 1 1 0 0 120.000000 11.000000 
1 0 1 41.170000 6.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.500000 1 0 1 0 3.000000 1 0 1 0 0 145.000000 0.000000 
1 0 1 15.830000 0.585000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1.500000 1 0 1 0 2.000000 0 1 1 0 0 100.000000 0.000000 
1 0 1 47.000000 13.000000 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 5.165000 1 0 1 0 9.000000 1 0 1 0 0 0.000000 0.000000 
1 1 0 56.580000 18.500000 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 15.000000 1 0 1 0 17.000000 1 0 1 0 0 0.000000 0.000000 
1 1 0 57.420000 8.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 7.000000 1 0 1 0 3.000000 0 1 1 0 0 0.000000 0.000000 
1 1 0 42.080000 1.040000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 5.000000 1 0 1 0 6.000000 1 0 1 0 0 500.000000 10000.000000 
1 1 0 29.250000 14.790000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 5.040000 1 0 1 0 5.000000 1 0 1 0 0 168.000000 0.000000 
1 1 0 42.000000 9.790000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 7.960000 1 0 1 0 8.000000 0 1 1 0 0 0.000000 0.000000 
1 1 0 49.500000 7.585000 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 7.585000 1 0 1 0 15.000000 1 0 1 0 0 0.000000 5000.000000 
1 0 1 36.750000 5.125000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 5.000000 1 0 0 1 0.000000 1 0 1 0 0 0.000000 4000.000000 
1 0 1 22.580000 10.750000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.415000 1 0 1 0 5.000000 1 0 1 0 0 0.000000 560.000000 
1 1 0 27.830000 1.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 2.000000 1 0 1 0 11.000000 1 0 1 0 0 434.000000 35.000000 
1 1 0 27.250000 1.585000 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1.835000 1 0 1 0 12.000000 1 0 1 0 0 583.000000 713.000000 
1 0 1 23.000000 11.750000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0.500000 1 0 1 0 2.000000 1 0 1 0 0 300.000000 551.000000 
1 1 0 27.750000 0.585000 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.250000 1 0 1 0 2.000000 0 1 1 0 0 260.000000 500.000000 
1 1 0 54.580000 9.415000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 14.415000 1 0 1 0 11.000000 1 0 1 0 0 30.000000 300.000000 
1 1 0 34.170000 9.170000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 4.500000 1 0 1 0 12.000000 1 0 1 0 0 0.000000 221.000000 
1 1 0 28.920000 15.000000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5.335000 1 0 1 0 11.000000 0 1 1 0 0 0.000000 2283.000000 
1 1 0 29.670000 1.415000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0.750000 1 0 1 0 1.000000 0 1 1 0 0 240.000000 100.000000 
1 1 0 39.580000 13.915000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 8.625000 1 0 1 0 6.000000 1 0 1 0 0 70.000000 0.000000 
1 1 0 56.420000 28.000000 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 28.500000 1 0 1 0 40.000000 0 1 1 0 0 0.000000 15.000000 
1 1 0 54.330000 6.750000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2.625000 1 0 1 0 11.000000 1 0 1 0 0 0.000000 284.000000 
1 0 1 41.000000 2.040000 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.125000 1 0 1 0 23.000000 1 0 1 0 0 455.000000 1236.000000 
1 1 0 31.920000 4.460000 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 6.040000 1 0 1 0 3.000000 0 1 1 0 0 311.000000 300.000000 
1 1 0 41.500000 1.540000 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3.500000 0 1 0 1 0.000000 0 1 1 0 0 216.000000 0.000000 
1 1 0 23.920000 0.665000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.165000 0 1 0 1 0.000000 0 1 1 0 0 100.000000 0.000000 
1 0 1 25.750000 0.500000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.875000 1 0 0 1 0.000000 1 0 1 0 0 491.000000 0.000000 
1 1 0 26.000000 1.000000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.750000 1 0 0 1 0.000000 1 0 1 0 0 280.000000 0.000000 
1 1 0 37.420000 2.040000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0.040000 1 0 0 1 0.000000 1 0 1 0 0 400.000000 5800.000000 
1 1 0 34.920000 2.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0.000000 1 0 0 1 0.000000 1 0 1 0 0 239.000000 200.000000 
1 1 0 34.250000 3.000000 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 7.415000 1 0 0 1 0.000000 1 0 1 0 0 0.000000 0.000000 
1 1 0 23.330000 11.625000 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0.835000 1 0 0 1 0.000000 1 0 1 0 0 160.000000 300.000000 
1 1 0 23.170000 0.000000 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.085000 1 0 0 1 0.000000 0 1 1 0 0 0.000000 0.000000 
1 1 0 44.330000 0.500000 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5.000000 1 0 0 1 0.000000 1 0 1 0 0 320.000000 0.000000 
1 1 0 35.170000 4.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 5.750000 0 1 0 1 0.000000 1 0 0 0 1 711.000000 0.000000 
1 1 0 43.250000 3.000000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 6.000000 1 0 1 0 11.000000 0 1 1 0 0 80.000000 0.000000 
1 1 0 56.750000 12.250000 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.250000 1 0 1 0 4.000000 1 0 1 0 0 200.000000 0.000000 
1 1 0 31.670000 16.165000 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3.000000 1 0 1 0 9.000000 0 1 1 0 0 250.000000 730.000000 
1 0 1 23.420000 0.790000 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.500000 1 0 1 0 2.000000 1 0 1 0 0 80.000000 400.000000 
1 0 1 20.420000 0.835000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.585000 1 0 1 0 1.000000 0 1 1 0 0 0.000000 0.000000 
1 1 0 26.670000 4.250000 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 4.290000 1 0 1 0 1.000000 1 0 1 0 0 120.000000 0.000000 
1 1 0 34.170000 1.540000 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.540000 1 0 1 0 1.000000 1 0 1 0 0 520.000000 50000.000000 
1 0 1 36.000000 1.000000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2.000000 1 0 1 0 11.000000 0 1 1 0 0 0.000000 456.000000 
1 1 0 25.500000 0.375000 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.250000 1 0 1 0 3.000000 0 1 1 0 0 260.000000 15108.000000 
1 1 0 19.420000 6.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1.460000 1 0 1 0 7.000000 0 1 1 0 0 80.000000 2954.000000 
1 1 0 35.170000 25.125000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1.625000 1 0 1 0 1.000000 1 0 1 0 0 515.000000 500.000000 
-1 1 0 32.330000 7.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1.585000 1 0 0 1 0.000000 1 0 0 0 1 420.000000 0.000000 
-1 0 1 38.580000 5.000000 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 13.500000 1 0 0 1 0.000000 1 0 1 0 0 980.000000 0.000000 
-1 1 0 44.250000 0.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 10.750000 1 0 0 1 0.000000 0 1 0 0 1 400.000000 0.000000 
-1 1 0 44.830000 7.000000 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.625000 0 1 0 1 0.000000 0 1 1 0 0 160.000000 2.000000 
-1 1 0 20.670000 5.290000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.375000 1 0 1 0 1.000000 0 1 1 0 0 160.000000 0.000000 
-1 1 0 34.080000 6.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0.125000 1 0 0 1 0.000000 1 0 1 0 0 443.000000 0.000000 
-1 0 1 19.170000 0.585000 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0.585000 1 0 0 1 0.000000 1 0 1 0 0 160.000000 0.000000 
-1 1 0 21.670000 1.165000 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2.500000 1 0 1 0 1.000000 0 1 1 0 0 180.000000 20.000000 
-1 1 0 21.500000 9.750000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.250000 1 0 0 1 0.000000 0 1 1 0 0 140.000000 0.000000 
-1 1 0 49.580000 19.000000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0.000000 1 0 1 0 1.000000 0 1 1 0 0 94.000000 0.000000 
-1 0 1 27.670000 1.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2.000000 1 0 0 1 0.000000 0 1 0 0 1 368.000000 0.000000 
-1 1 0 39.830000 0.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.250000 1 0 0 1 0.000000 0 1 0 0 1 288.000000 0.000000 
-1 1 0 27.250000 0.625000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0.455000 1 0 0 1 0.000000 1 0 1 0 0 200.000000 0.000000 
-1 1 0 37.170000 4.000000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 5.000000 1 0 0 1 0.000000 1 0 0 0 1 280.000000 0.000000 
-1 1 0 25.670000 2.210000 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 4.000000 1 0 0 1 0.000000 0 1 1 0 0 188.000000 0.000000 
-1 1 0 34.000000 4.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1.000000 1 0 0 1 0.000000 1 0 1 0 0 240.000000 0.000000 
-1 0 1 49.000000 1.500000 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000000 1 0 0 1 0.000000 1 0 1 0 0 100.000000 27.000000 
-1 1 0 62.500000 12.750000 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5.000000 1 0 0 1 0.000000 0 1 1 0 0 112.000000 0.000000 
-1 1 0 31.420000 15.500000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.500000 1 0 0 1 0.000000 0 1 1 0 0 120.000000 0.000000 
-1 1 0 52.330000 1.375000 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 9.460000 1 0 0 1 0.000000 1 0 1 0 0 200.000000 100.000000 
-1 1 0 28.750000 1.500000 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.500000 1 0 0 1 0.000000 1 0 1 0 0 0.000000 225.000000 
-1 0 1 28.580000 3.540000 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.500000 1 0 0 1 0.000000 1 0 1 0 0 171.000000 0.000000 
-1 1 0 23.000000 0.625000 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0.125000 1 0 0 1 0.000000 0 1 1 0 0 180.000000 1.000000 
-1 0 1 22.500000 11.000000 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3.000000 1 0 0 1 0.000000 1 0 1 0 0 268.000000 0.000000 
-1 0 1 28.500000 1.000000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.000000 1 0 1 0 2.000000 1 0 1 0 0 167.000000 500.000000 
-1 1 0 37.500000 1.750000 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.250000 1 0 0 1 0.000000 1 0 1 0 0 164.000000 400.000000 
-1 1 0 35.250000 16.500000 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 4.000000 1 0 0 1 0.000000 0 1 1 0 0 80.000000 0.000000 
-1 1 0 18.670000 5.000000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.375000 1 0 1 0 2.000000 0 1 1 0 0 0.000000 38.000000 
-1 1 0 25.000000 12.000000 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2.250000 1 0 1 0 2.000000 1 0 1 0 0 120.000000 5.000000 
-1 1 0 27.830000 4.000000 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5.750000 1 0 1 0 2.000000 1 0 1 0 0 75.000000 0.000000 
-1 1 0 54.830000 15.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0.000000 1 0 1 0 20.000000 0 1 1 0 0 152.000000 130.000000 
-1 1 0 28.750000 1.165000 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.500000 1 0 0 1 0.000000 0 1 0 0 1 280.000000 0.000000 
-1 0 1 25.000000 11.000000 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 4.500000 1 0 0 1 0.000000 0 1 1 0 0 120.000000 0.000000 
-1 1 0 40.920000 2.250000 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 10.000000 1 0 0 1 0.000000 1 0 1 0 0 176.000000 0.000000 
-1 0 1 19.750000 0.750000 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.795000 1 0 1 0 5.000000 1 0 1 0 0 140.000000 5.000000 
-1 1 0 29.170000 3.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 3.500000 1 0 1 0 3.000000 1 0 1 0 0 329.000000 0.000000 
-1 0 1 24.500000 1.040000 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0.500000 1 0 1 0 3.000000 0 1 1 0 0 180.000000 147.000000 
-1 1 0 24.580000 12.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0.875000 1 0 0 1 0.000000 1 0 1 0 0 260.000000 0.000000 
-1 0 1 33.750000 0.750000 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1.000000 1 0 1 0 3.000000 1 0 1 0 0 212.000000 0.000000 
-1 1 0 20.670000 1.250000 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1.375000 1 0 1 0 3.000000 1 0 1 0 0 140.000000 210.000000 
-1 0 1 25.420000 1.125000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.290000 1 0 1 0 2.000000 0 1 1 0 0 200.000000 0.000000 
-1 1 0 37.750000 7.000000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 11.500000 1 0 1 0 7.000000 1 0 1 0 0 300.000000 5.000000 
1 1 0 52.500000 6.500000 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 6.290000 1 0 1 0 15.000000 0 1 1 0 0 0.000000 11202.000000 
1 1 0 57.830000 7.040000 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 14.000000 1 0 1 0 6.000000 1 0 1 0 0 360.000000 1332.000000 
1 0 1 20.750000 10.335000 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.335000 1 0 1 0 1.000000 1 0 1 0 0 80.000000 50.000000 
1 1 0 39.920000 6.210000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.040000 1 0 1 0 1.000000 0 1 1 0 0 200.000000 300.000000 
1 1 0 25.670000 12.500000 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1.210000 1 0 1 0 67.000000 1 0 1 0 0 140.000000 258.000000 
1 0 1 24.750000 12.500000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1.500000 1 0 1 0 12.000000 1 0 1 0 0 120.000000 567.000000 
1 0 1 44.170000 6.665000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 7.375000 1 0 1 0 3.000000 1 0 1 0 0 0.000000 0.000000 
1 0 1 23.500000 9.000000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 8.500000 1 0 1 0 5.000000 1 0 1 0 0 120.000000 0.000000 
1 1 0 34.920000 5.000000 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 7.500000 1 0 1 0 6.000000 1 0 1 0 0 0.000000 1000.000000 
